BJD_TDB	Norm_Flux	Norm_Flux_err	Airmass	Sky_Pixel_T1	JD_UTC	tot_C_counts	X(FITS)_T1	Y(FITS)_T1	Width_T1
2457669.45711830	0.968749	0.002189	1.542948	659.991935	2457669.451088	999254.062567	516.572296	520.079705	4.856821
2457669.45850724	0.963886	0.002226	1.530817	659.182203	2457669.452477	1006442.095798	517.257485	520.033274	4.93376
2457669.45990719	0.964145	0.002157	1.518838	657.243802	2457669.453877	1008925.389592	517.200107	519.892428	4.720491
2457669.46130813	0.968163	0.002131	1.507106	658.471042	2457669.455278	1009709.925382	516.602719	520.142452	4.573767
2457669.46269708	0.972372	0.002189	1.495709	657.861111	2457669.456667	1007112.818814	516.820525	520.30923	4.755497
2457669.46409702	0.965948	0.002268	1.484451	661.540323	2457669.458067	990155.029867	517.579116	520.052968	5.151604
2457669.46548597	0.967957	0.002257	1.473513	659.901235	2457669.459456	991427.04571	517.950564	520.281131	4.952699
2457669.46688592	0.968749	0.002262	1.462706	658.319066	2457669.460856	999366.398666	518.884677	520.321943	5.038371
2457669.46827486	0.971665	0.002342	1.452204	661.152344	2457669.462245	984585.407168	519.59811	520.518018	5.292473
2457669.46967581	0.971755	0.002284	1.441827	657.224409	2457669.463646	987789.805689	519.154411	520.438747	5.088389
2457669.47106475	0.969845	0.002294	1.431741	662.1250	2457669.465035	991581.671559	520.335727	520.575277	5.143915
2457669.47246470	0.974423	0.002384	1.421774	664.389831	2457669.466435	997014.221095	520.740879	520.953645	5.255637
2457669.47385365	0.973347	0.002326	1.412086	661.878924	2457669.467824	993620.827039	520.415575	520.934481	5.099903
2457669.47525459	0.980108	0.002305	1.402510	666.631148	2457669.469225	984632.507473	521.593833	520.618636	5.033802
2457669.47665454	0.981105	0.002336	1.393123	663.464912	2457669.470625	982592.900792	520.509099	520.842594	5.13894
2457669.47804348	0.982455	0.002463	1.383998	663.525896	2457669.472014	982880.929435	521.543297	520.866465	5.594465
2457669.47944343	0.987576	0.002537	1.374976	667.789256	2457669.473414	969278.857478	521.934579	520.97323	5.663602
2457669.48083237	0.989142	0.002705	1.366205	671.004255	2457669.474803	949303.696578	521.339171	520.957379	6.069983
2457669.48223332	0.980203	0.002837	1.357533	676.694561	2457669.476204	935734.975333	522.40902	521.100239	6.582159
2457669.48362227	0.985714	0.002980	1.349101	688.139013	2457669.477593	919586.783769	522.569394	521.131247	6.787699
2457669.48502221	0.982998	0.002837	1.340763	685.873518	2457669.478993	930136.235984	523.109817	521.182854	6.503338
2457669.48642316	0.987708	0.002716	1.332588	677.840816	2457669.480394	942220.293487	523.261046	520.831314	6.224063
2457669.48781110	0.988583	0.002695	1.324638	674.98374	2457669.481782	949460.166823	524.244509	521.00567	6.10649
2457669.48921205	0.983536	0.002663	1.316777	674.05668	2457669.483183	949393.443808	524.456928	520.7425	6.040043
2457669.49060099	0.991457	0.002653	1.309132	671.478992	2457669.484572	938732.943342	525.309307	520.942539	6.00571
2457669.49200094	0.982154	0.002690	1.301571	668.560484	2457669.485972	948450.836271	526.126431	520.686937	6.105982
2457669.49338989	0.986600	0.002679	1.294218	671.2480	2457669.487361	935233.875692	526.504364	520.721807	6.123462
2457669.49479083	0.983541	0.002690	1.286947	670.381395	2457669.488762	937393.809286	526.347193	520.904826	6.027014
2457669.49617878	0.983009	0.002679	1.279875	669.06867	2457669.49015	938457.744978	526.508494	521.080232	5.983213
2457669.49757972	0.985102	0.002647	1.272881	666.638655	2457669.491551	933513.298142	528.179973	520.891803	5.832048
2457669.49896867	0.985477	0.002589	1.266079	667.907336	2457669.49294	931073.641473	528.93775	520.86606	5.743206
2457669.50036861	0.985556	0.002605	1.259352	665.700405	2457669.49434	925153.707045	529.467544	520.815374	5.843024
2457669.50176956	0.984417	0.002605	1.252755	667.039062	2457669.495741	922567.19387	530.372001	520.590282	5.765152
2457669.50315851	0.985013	0.002647	1.246340	670.976096	2457669.49713	918240.032116	530.662111	520.374443	5.827669
2457669.50455845	0.981901	0.002621	1.239995	667.660079	2457669.49853	920907.192087	532.124944	520.298366	5.756517
2457669.50594740	0.987344	0.002711	1.233825	670.031873	2457669.499919	908175.623405	532.786523	520.080126	5.885104
2457669.50734734	0.982750	0.002774	1.227723	677.106719	2457669.501319	896047.961713	533.72332	520.009298	6.02957
2457669.50874829	0.983309	0.002732	1.221740	674.595833	2457669.50272	895186.45831	534.649647	519.882323	5.916125
2457669.51013723	0.986727	0.002748	1.215922	676.396624	2457669.504109	895574.513939	534.775162	519.981037	5.8225
2457669.51153718	0.984812	0.002763	1.210170	673.790514	2457669.505509	898033.315463	536.404762	519.46884	5.857157
2457669.51292612	0.987608	0.002890	1.204576	677.311966	2457669.506898	885458.745989	536.923216	519.965562	6.115556
2457669.51432707	0.986263	0.002684	1.199045	673.963855	2457669.508299	884100.977566	537.29119	519.671499	5.670687
2457669.51571602	0.982313	0.002658	1.193668	679.79661	2457669.509688	883886.55384	538.414455	518.843044	5.39834
2457669.51711596	0.984454	0.002626	1.188352	681.822314	2457669.511088	866073.302171	538.00473	518.670663	5.4406
2457776.14279740	0.996245	0.009370	1.674592	1326.297368	2457776.145521	492812.755006	468.138387	512.748913	9.804936
2457776.14431329	0.998313	0.009000	1.658325	1062.527851	2457776.147037	489285.671358	469.404565	515.368033	10.127711
2457776.14581817	0.994184	0.006869	1.642562	901.878788	2457776.148542	477344.001983	469.890651	514.676365	8.489087
2457776.14732205	0.996279	0.005508	1.627166	777.905444	2457776.150046	475179.780255	469.630325	514.924046	7.507836
2457776.14882694	0.997880	0.005441	1.612126	673.342776	2457776.151551	476333.954452	471.441247	515.521282	7.726361
2457776.15033182	0.988108	0.005842	1.597432	601.955923	2457776.153056	479178.26323	472.616889	516.029404	8.635095
2457776.15184771	0.994590	0.005672	1.582964	569.52924	2457776.154572	478294.719432	472.92725	516.819532	8.520909
2457776.15335159	0.978964	0.004998	1.568935	568.963636	2457776.156076	471857.909961	473.37534	516.310218	7.313864
2457776.15485648	0.984261	0.005463	1.555222	580.068871	2457776.157581	454019.448308	473.840196	516.674851	7.930882
2457776.15637236	0.980155	0.005119	1.541716	569.22739	2457776.159097	451052.413839	475.393773	517.182732	7.601987
2457776.15788824	0.987455	0.005247	1.528513	515.370466	2457776.160613	465117.959598	474.396035	518.281762	8.220764
2457776.15939313	0.976200	0.004820	1.515704	493.557252	2457776.162118	470315.632975	474.886102	518.3700	8.012368
2457776.16090901	0.968822	0.004766	1.503083	487.776596	2457776.163634	472740.374979	475.087667	518.127772	7.5943
2457776.16241389	0.973032	0.004851	1.490835	478.249292	2457776.165139	475912.285389	477.033494	519.079359	7.597326
2457776.16392977	0.968084	0.004406	1.478765	469.788043	2457776.166655	482483.557038	477.55957	519.844918	7.217209
2457776.16543466	0.964811	0.004481	1.467049	460.617188	2457776.16816	482191.974861	478.517235	519.696914	7.520015
2457776.16695054	0.967462	0.004638	1.455500	449.504155	2457776.169676	485186.239097	479.076328	519.822723	7.651958
2457776.16845543	0.966861	0.004057	1.444289	447.950249	2457776.171181	483494.515802	478.59484	519.8331	6.757634
2457776.16997131	0.958360	0.004206	1.433235	447.278075	2457776.172697	483201.423553	480.103615	519.516397	6.797539
2457776.17147519	0.968314	0.005634	1.422503	461.511873	2457776.174201	469352.5512	481.733338	521.223614	8.963221
2457776.17299207	0.963262	0.004690	1.411920	461.070081	2457776.175718	471507.235214	481.145555	520.448225	7.733072
2457776.17449596	0.977035	0.005256	1.401643	461.714286	2457776.177222	468615.110036	481.44284	520.619224	8.309598
2457776.17600084	0.969078	0.004986	1.391584	458.950904	2457776.178727	470741.620909	482.138577	521.409803	8.136211
2457776.17751673	0.966087	0.004868	1.381664	463.339623	2457776.180243	468265.372514	482.625601	520.420715	7.882003
2457776.17902161	0.968687	0.005434	1.372028	480.411917	2457776.181748	456267.913902	484.095189	521.830435	8.570218
2457776.18052549	0.979859	0.006003	1.362595	492.843243	2457776.183252	446210.042805	485.997138	522.903514	8.802169
2457776.18204238	0.963264	0.004918	1.353291	483.039578	2457776.184769	453016.833758	485.510519	522.51707	7.624636
2457776.18354626	0.972033	0.005384	1.344252	482.527415	2457776.186273	452887.526786	486.192048	522.322797	8.150067
2457776.18506214	0.976546	0.004868	1.335335	475.942363	2457776.187789	456642.315394	486.910337	522.985241	7.351991
2457776.18656703	0.967807	0.004841	1.326672	486.911227	2457776.189294	449052.734375	487.668501	522.659171	7.56814
2457776.18807191	0.980631	0.004945	1.318190	486.359102	2457776.190799	452260.063617	487.344713	523.227266	7.726727
2457776.18958779	0.977770	0.005059	1.309822	482.166667	2457776.192315	449059.856307	488.064779	524.290065	7.908606
2457776.19109168	0.978906	0.004986	1.301690	480.451524	2457776.193819	446433.958907	489.242011	524.049645	7.458146
2457776.19260856	0.991228	0.005632	1.293668	478.774936	2457776.195336	439097.253954	489.834262	524.14943	8.493648
2457776.19411244	0.974933	0.005555	1.285873	483.603774	2457776.19684	443783.260804	490.541037	524.408663	8.342417
2457776.19561733	0.972699	0.005108	1.278240	461.273936	2457776.198345	452218.667038	491.590205	524.493473	7.981749
2457776.19713321	0.977620	0.005117	1.270708	452.521964	2457776.199861	451323.283257	491.692867	523.903772	7.983031
2457776.19864909	0.982552	0.005036	1.263335	452.375648	2457776.201377	448301.294007	493.099892	524.802466	8.223478
2457776.20015398	0.986728	0.006554	1.256170	460.317221	2457776.202882	440612.242648	493.404297	524.534584	9.568353
2457776.20166986	0.975970	0.005458	1.249101	459.043011	2457776.204398	445060.896802	494.401186	524.820907	8.545983
2457776.20317474	0.973049	0.005138	1.242232	454.047486	2457776.205903	449512.8182	494.560686	523.544911	7.775848
2457776.20467863	0.981379	0.005437	1.235506	452.360335	2457776.207407	445677.415287	496.377741	524.424725	8.502609
2457776.20619551	0.985511	0.004933	1.228870	442.812183	2457776.208924	449231.892772	496.99711	524.391468	7.93268
2457776.20771139	0.981902	0.004642	1.222374	445.235294	2457776.21044	448712.067207	497.49557	523.663494	7.086689
2457776.20922728	0.986570	0.004533	1.216015	441.312183	2457776.211956	442864.987321	498.828066	524.782163	7.297542
2457776.21073216	0.993387	0.005062	1.209837	440.839142	2457776.213461	441192.591613	499.899231	524.972426	7.942031
2457776.21223604	0.992705	0.004973	1.203789	441.389034	2457776.214965	442325.032973	501.87893	525.096587	7.743117
2457776.21374093	0.982145	0.005066	1.197868	444.848485	2457776.21647	441230.313947	502.08956	525.212097	7.722403
2457776.21525681	0.998407	0.007135	1.192028	448.683938	2457776.217986	417961.855631	504.94109	525.858895	10.144878
2457776.21676169	0.984664	0.006119	1.186356	447.979328	2457776.219491	432150.533128	506.550264	526.77039	9.188603
2457776.21827758	1.002350	0.005009	1.180762	448.72043	2457776.221007	431989.531364	506.872183	526.321021	7.517252
2457776.21979346	0.999304	0.004899	1.175288	447.339572	2457776.222523	432624.301612	507.300181	525.42037	7.349504
2457776.22129834	1.005433	0.005252	1.169973	447.80663	2457776.224028	423714.507854	508.155121	525.104428	7.694172
2457776.22280223	0.999630	0.005245	1.164772	445.717808	2457776.225532	421148.621374	509.777022	525.680828	7.788002
2457776.22430711	1.002406	0.011086	1.159684	443.1600	2457776.227037	352796.932033	508.247673	521.536647	10.783427
2457776.22581199	0.998474	0.005862	1.154706	444.612821	2457776.228542	412674.818646	507.798666	517.935539	8.527848
